timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1757581981,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,zstd,0,0,4.690912,517737984
1757581992,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,zstd,0,0,4.489743,401702314
1757582002,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,zstd,0,0,3.396382,343638441
1757582014,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,zstd,0,0,4.355108,315291228
1757582025,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,zstd,0,0,4.330685,300448152
1757582036,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,zstd,0,0,4.348935,292964899
1757582050,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,zstd,0,0,6.079708,755254595
1757582061,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,zstd,0,0,4.690937,529165830
1757582073,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,zstd,0,0,4.50652,415606802
1757582084,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,zstd,0,0,4.416251,354922694
1757582096,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,zstd,0,0,4.373949,322621661
1757582107,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,zstd,0,0,4.3514,304489376
1757582118,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,zstd,0,0,4.342362,291761523
1757583285,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,nocomp,0,0,1158.038952,11508876705
1757584390,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,nocomp,0,0,1097.214081,10917740905
1757585466,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,nocomp,0,0,1067.81695,10623599291
1757586526,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,nocomp,0,0,1052.601959,10476484521
1757587579,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,nocomp,0,0,1045.527601,10402957133
1757588628,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,nocomp,0,0,1041.493267,10366208359
1757589675,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,nocomp,0,0,1039.486527,10347788713
1757590841,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,nocomp,0,0,1158.066259,11508884613
1757591945,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,nocomp,0,0,1097.159753,10917774928
1757593021,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,nocomp,0,0,1067.841077,10623680099
1757594081,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,nocomp,0,0,1052.62484,10476583983
1757595134,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,nocomp,0,0,1045.51723,10403343983
1757596183,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,nocomp,0,0,1041.485127,10367123415
1757597231,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,nocomp,0,0,1040.481451,10348683131
1757597791,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lz4,0,0,552.950929,5472261597
1757598280,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lz4,0,0,481.066407,4760596763
1757598733,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lz4,0,0,445.709809,4415575079
1757599169,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lz4,0,0,428.537156,4240679014
1757599596,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lz4,0,0,419.430077,4153205328
1757600019,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lz4,0,0,415.395833,4109461271
1757600439,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lz4,0,0,412.410902,4087615638
1757600995,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lz4,0,0,548.896505,5434632584
1757601480,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lz4,0,0,477.078476,4718998368
1757601917,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lz4,0,0,429.707828,4251329206
1757602334,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lz4,0,0,409.517879,4050514112
1757602740,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lz4,0,0,398.429865,3948942691
1757603141,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lz4,0,0,393.409923,3898161942
1757603540,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lz4,0,0,391.388935,3872385391
1757604073,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lzo,0,0,525.977914,5201527725
1757604546,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lzo,0,0,465.101992,4602124248
1757604984,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lzo,0,0,430.716874,4262383558
1757605407,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lzo,0,0,415.520774,4113648033
1757605821,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lzo,0,0,406.431856,4028673520
1757606232,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lzo,0,0,403.425766,3991376204
